2016-03-24-5-34-11PM,1458812051627,1003.68835,79.910286,3
2016-03-24-5-34-12PM,1458812052640,1003.7183,79.65927,3
2016-03-24-5-34-13PM,1458812053658,1003.7183,79.65927,3
2016-03-24-5-34-14PM,1458812054682,1003.6584,80.16131,3
2016-03-24-5-34-15PM,1458812055693,1003.6284,80.41232,3
2016-03-24-5-34-16PM,1458812056700,1003.6584,80.16131,3
2016-03-24-5-34-17PM,1458812057714,1003.6584,80.16131,3
2016-03-24-5-34-18PM,1458812058716,1003.5984,80.66598,3
2016-03-24-5-34-19PM,1458812059721,1003.68835,79.910286,3
2016-03-24-5-34-20PM,1458812060726,1003.6584,80.16131,3
2016-03-24-5-34-21PM,1458812061735,1003.7483,79.40826,3
2016-03-24-5-34-22PM,1458812062745,1003.6284,80.41232,3
2016-03-24-5-34-23PM,1458812063748,1003.7183,79.65927,3
2016-03-24-5-34-24PM,1458812064760,1003.7183,79.65927,3
2016-03-24-5-34-25PM,1458812065764,1003.68835,79.910286,3
2016-03-24-5-34-26PM,1458812066771,1003.7183,79.65927,3
2016-03-24-5-34-27PM,1458812067779,1003.6584,80.16131,3
2016-03-24-5-34-28PM,1458812068791,1003.6584,80.16131,3
2016-03-24-5-34-29PM,1458812069795,1003.68835,79.910286,3
2016-03-24-5-34-30PM,1458812070806,1003.6584,80.16131,3
2016-03-24-5-34-31PM,1458812071825,1003.6284,80.41232,3
2016-03-24-5-34-32PM,1458812072869,1003.6284,80.41232,3
2016-03-24-5-34-33PM,1458812073893,1003.6584,80.16131,3
2016-03-24-5-34-34PM,1458812074901,1003.54846,81.08346,3
2016-03-24-5-34-35PM,1458812075909,1003.51843,81.33712,3
2016-03-24-5-34-36PM,1458812076950,1003.48846,81.588135,3
2016-03-24-5-34-37PM,1458812077951,1003.51843,81.33712,3
2016-03-24-5-34-38PM,1458812078955,1003.4585,81.83915,3
2016-03-24-5-34-39PM,1458812079968,1003.4585,81.83915,3
2016-03-24-5-34-40PM,1458812080974,1003.2186,83.85256,3
2016-03-24-5-34-41PM,1458812081995,1003.1886,84.10358,3
