2016-03-24-6-37-49PM,1458815869280,1458815869267,2016-03-24-6-37-49PM,network,1.3427067,103.7036522,31.5,-1.0,-1.0,-1.0
2016-03-24-6-38-09PM,1458815889276,1458815889267,2016-03-24-6-38-09PM,network,1.3427053,103.7036516,30.0,-1.0,-1.0,-1.0
2016-03-24-6-38-29PM,1458815909310,1458815909296,2016-03-24-6-38-29PM,network,1.3426948,103.7036737,30.0,-1.0,-1.0,-1.0
2016-03-24-6-38-49PM,1458815929340,1458815929333,2016-03-24-6-38-49PM,network,1.3426812,103.7036757,30.0,-1.0,-1.0,-1.0
2016-03-24-6-39-09PM,1458815949335,1458815949322,2016-03-24-6-39-09PM,network,1.3426875,103.7036722,30.0,-1.0,-1.0,-1.0
2016-03-24-6-39-29PM,1458815969281,1458815969271,2016-03-24-6-39-29PM,network,1.3426969,103.7036716,30.0,-1.0,-1.0,-1.0
2016-03-24-6-39-50PM,1458815990447,1458815990430,2016-03-24-6-39-50PM,network,1.342698,103.7036454,37.5,-1.0,-1.0,-1.0
2016-03-24-6-40-10PM,1458816010423,1458816010414,2016-03-24-6-40-10PM,network,1.3426876,103.7036481,31.5,-1.0,-1.0,-1.0
2016-03-24-6-40-30PM,1458816030564,1458816030385,2016-03-24-6-40-30PM,network,1.3426642,103.7036785,33.0,-1.0,-1.0,-1.0
2016-03-24-6-40-50PM,1458816050433,1458816050422,2016-03-24-6-40-50PM,network,1.3426625,103.7036807,34.5,-1.0,-1.0,-1.0
2016-03-24-6-41-10PM,1458816070399,1458816070386,2016-03-24-6-41-10PM,network,1.3426858,103.7036529,42.0,-1.0,-1.0,-1.0
2016-03-24-6-41-30PM,1458816090387,1458816090381,2016-03-24-6-41-30PM,network,1.3426485,103.703689,33.0,-1.0,-1.0,-1.0
2016-03-24-6-41-50PM,1458816110416,1458816110399,2016-03-24-6-41-50PM,network,1.342647,103.7036921,33.0,-1.0,-1.0,-1.0
2016-03-24-6-42-10PM,1458816130437,1458816130428,2016-03-24-6-42-10PM,network,1.3426444,103.7036848,33.0,-1.0,-1.0,-1.0
2016-03-24-6-42-30PM,1458816150462,1458816150447,2016-03-24-6-42-30PM,network,1.3426498,103.7036864,33.0,-1.0,-1.0,-1.0
2016-03-24-6-42-49PM,1458816169694,1458816169681,2016-03-24-6-42-49PM,network,1.3426753,103.7036527,40.5,-1.0,-1.0,-1.0
